EXPERIMENTALCONDITION,PARTICIPANTID,COMPUTERID,EXPERIMENT,TYPE,DPS,BLOCKDP,DP,ABSORDER,RELORDER,DATE,TIME,LEARNINGMODE,NLEARNINGTRIALS,NEXTRALEARNINGTRIALS,NTOTALLEARNINGTRIALS,NCONSEQUENCETRIALS,NTOTALTRIALS,RANDOMORIGIN,RANDOMDESTINATION,PREFERREDROUTE,CONTROLROUTE_C,TREATMENTROUTE_T,PREFERREDDIRECTION,CONTROLCOLOR_C,TREATMENTCOLOR_T,PREFERREDCOLOR,CERTAINTYLEVEL
simulatedTreatmentCondition1,12, C51,1, decision,2,1,1,2,2,22062017,111507, halfRandom,2,2,4,1,4, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red, NA
simulatedTreatmentCondition1,12, C51,1, confirmation,2,1,1,2,2,22062017,111536, halfRandom,2,2,4,1,5, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red,75
simulatedTreatmentCondition1,12, C51,2, decision,6,3,5,3,1,22062017,111712, halfRandom,2,0,2,1,2, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue, NA
simulatedTreatmentCondition1,12, C51,2, confirmation,6,3,5,3,1,22062017,111746, halfRandom,2,0,2,1,3, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue,80
simulatedTreatmentCondition1,12, C51,2, decision,6,5,7,4,2,22062017,111839, halfRandom,2,0,2,1,2, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red, NA
simulatedTreatmentCondition1,12, C51,2, confirmation,6,5,7,4,2,22062017,111915, halfRandom,2,0,2,1,3, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,80
simulatedTreatmentCondition1,12, C51,2, decision,6,2,4,5,3,22062017,112003, halfRandom,2,0,2,1,2, east, west, control, clockwise, counterclockwise, clockwise, red, blue, red, NA
simulatedTreatmentCondition1,12, C51,2, confirmation,6,2,4,5,3,22062017,112030, halfRandom,2,0,2,1,3, east, west, control, clockwise, counterclockwise, clockwise, red, blue, red,100
simulatedTreatmentCondition1,12, C51,2, decision,6,4,6,6,4,22062017,112135, halfRandom,2,0,2,1,2, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red, NA
simulatedTreatmentCondition1,12, C51,2, confirmation,6,4,6,6,4,22062017,112205, halfRandom,2,0,2,1,3, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,65
simulatedTreatmentCondition1,12, C51,2, decision,6,1,3,7,5,22062017,112337, halfRandom,2,2,4,1,4, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue, NA
simulatedTreatmentCondition1,12, C51,2, confirmation,6,1,3,7,5,22062017,112404, halfRandom,2,2,4,1,5, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,75
simulatedTreatmentCondition1,12, C51,2, decision,6,6,8,8,6,22062017,112454, halfRandom,2,0,2,1,2, east, west, treatment, counterclockwise, clockwise, clockwise, red, blue, blue, NA
simulatedTreatmentCondition1,12, C51,2, confirmation,6,6,8,8,6,22062017,112519, halfRandom,2,0,2,1,3, east, west, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,90
simulatedTreatmentCondition1,12, C51,3, decision,6,3,11,10,2,22062017,113647, halfRandom,4,4,8,2,8, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue, NA
simulatedTreatmentCondition1,12, C51,3, confirmation,6,3,11,10,2,22062017,113744, halfRandom,4,4,8,2,10, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,95
simulatedTreatmentCondition1,12, C51,3, decision,6,6,14,11,3,22062017,113910, halfRandom,4,0,4,2,4, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red, NA
simulatedTreatmentCondition1,12, C51,3, confirmation,6,6,14,11,3,22062017,113958, halfRandom,4,0,4,2,6, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,80
simulatedTreatmentCondition1,12, C51,3, decision,6,2,10,12,4,22062017,114126, halfRandom,4,0,4,2,4, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red, NA
simulatedTreatmentCondition1,12, C51,3, confirmation,6,2,10,12,4,22062017,114214, halfRandom,4,0,4,2,6, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red,55
simulatedTreatmentCondition1,12, C51,3, decision,6,1,9,13,5,22062017,114506, halfRandom,4,4,8,2,8, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red, NA
simulatedTreatmentCondition1,12, C51,3, confirmation,6,1,9,13,5,22062017,114556, halfRandom,4,4,8,2,10, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,90
simulatedTreatmentCondition1,12, C51,3, decision,6,4,12,14,6,22062017,114729, halfRandom,4,0,4,2,4, west, east, treatment, counterclockwise, clockwise, clockwise, red, blue, blue, NA
simulatedTreatmentCondition1,12, C51,3, confirmation,6,4,12,14,6,22062017,114818, halfRandom,4,0,4,2,6, west, east, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,90
simulatedControlCondition,11, C31,1, decision,2,2,2,1,1,22062017,111259, halfRandom,2,0,2,1,2, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue, NA
simulatedControlCondition,11, C31,1, confirmation,2,2,2,1,1,22062017,111337, halfRandom,2,0,2,1,3, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue,80
simulatedControlCondition,11, C31,1, decision,2,1,1,2,2,22062017,111431, halfRandom,2,0,2,1,2, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue, NA
simulatedControlCondition,11, C31,1, confirmation,2,1,1,2,2,22062017,111457, halfRandom,2,0,2,1,3, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue,90
simulatedControlCondition,11, C31,2, decision,6,6,8,3,1,22062017,111605, halfRandom,2,0,2,1,2, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue, NA
simulatedControlCondition,11, C31,2, confirmation,6,6,8,3,1,22062017,111632, halfRandom,2,0,2,1,3, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,93
simulatedControlCondition,11, C31,2, decision,6,2,4,4,2,22062017,111802, halfRandom,2,0,2,1,2, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue, NA
simulatedControlCondition,11, C31,2, confirmation,6,2,4,4,2,22062017,111826, halfRandom,2,0,2,1,3, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,86
simulatedControlCondition,11, C31,2, decision,6,3,5,5,3,22062017,111933, halfRandom,2,0,2,1,2, east, west, control, counterclockwise, clockwise, counterclockwise, blue, red, blue, NA
simulatedControlCondition,11, C31,2, confirmation,6,3,5,5,3,22062017,112001, halfRandom,2,0,2,1,3, east, west, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,81
simulatedControlCondition,11, C31,2, decision,6,1,3,6,4,22062017,112102, halfRandom,2,0,2,1,2, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red, NA
simulatedControlCondition,11, C31,2, confirmation,6,1,3,6,4,22062017,112127, halfRandom,2,0,2,1,3, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red,85
simulatedControlCondition,11, C31,2, decision,6,4,6,7,5,22062017,112215, halfRandom,2,0,2,1,2, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red, NA
simulatedControlCondition,11, C31,2, confirmation,6,4,6,7,5,22062017,112237, halfRandom,2,0,2,1,3, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,73
simulatedControlCondition,11, C31,2, decision,6,5,7,8,6,22062017,112324, halfRandom,2,0,2,1,2, east, west, treatment, counterclockwise, clockwise, clockwise, blue, red, red, NA
simulatedControlCondition,11, C31,2, confirmation,6,5,7,8,6,22062017,112354, halfRandom,2,0,2,1,3, east, west, treatment, counterclockwise, clockwise, clockwise, blue, red, red,65
simulatedControlCondition,11, C31,3, decision,6,1,9,10,2,22062017,112823, halfRandom,4,0,4,2,4, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red, NA
simulatedControlCondition,11, C31,3, confirmation,6,1,9,10,2,22062017,112910, halfRandom,4,0,4,2,6, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,90
simulatedControlCondition,11, C31,3, decision,6,5,13,11,3,22062017,113043, halfRandom,4,0,4,2,4, east, west, treatment, counterclockwise, clockwise, clockwise, blue, red, red, NA
simulatedControlCondition,11, C31,3, confirmation,6,5,13,11,3,22062017,113134, halfRandom,4,0,4,2,6, east, west, treatment, counterclockwise, clockwise, clockwise, blue, red, red,89
simulatedControlCondition,11, C31,3, decision,6,6,14,12,4,22062017,113435, halfRandom,4,4,8,2,8, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue, NA
simulatedControlCondition,11, C31,3, confirmation,6,6,14,12,4,22062017,113521, halfRandom,4,4,8,2,10, east, west, control, clockwise, counterclockwise, clockwise, blue, red, blue,40
simulatedControlCondition,11, C31,3, decision,6,3,11,13,5,22062017,113646, halfRandom,4,0,4,2,4, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red, NA
simulatedControlCondition,11, C31,3, confirmation,6,3,11,13,5,22062017,113730, halfRandom,4,0,4,2,6, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,70
simulatedControlCondition,11, C31,3, decision,6,2,10,14,6,22062017,114013, halfRandom,4,4,8,2,8, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red, NA
simulatedControlCondition,11, C31,3, confirmation,6,2,10,14,6,22062017,114056, halfRandom,4,4,8,2,10, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,90
simulatedTreatmentCondition1,10, C11,1, decision,2,1,1,1,1,22062017,111246, halfRandom,2,0,2,1,2, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red, NA
simulatedTreatmentCondition1,10, C11,1, confirmation,2,1,1,1,1,22062017,111330, halfRandom,2,0,2,1,3, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red,85
simulatedTreatmentCondition1,10, C11,1, decision,2,2,2,2,2,22062017,111431, halfRandom,2,0,2,1,2, east, west, control, counterclockwise, clockwise, counterclockwise, blue, red, blue, NA
simulatedTreatmentCondition1,10, C11,1, confirmation,2,2,2,2,2,22062017,111511, halfRandom,2,0,2,1,3, east, west, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,100
simulatedTreatmentCondition1,10, C11,2, decision,6,4,6,3,1,22062017,111640, halfRandom,2,0,2,1,2, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue, NA
simulatedTreatmentCondition1,10, C11,2, confirmation,6,4,6,3,1,22062017,111718, halfRandom,2,0,2,1,3, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,80
simulatedTreatmentCondition1,10, C11,2, decision,6,2,4,4,2,22062017,111810, halfRandom,2,0,2,1,2, east, west, control, clockwise, counterclockwise, clockwise, red, blue, red, NA
simulatedTreatmentCondition1,10, C11,2, confirmation,6,2,4,4,2,22062017,111848, halfRandom,2,0,2,1,3, east, west, control, clockwise, counterclockwise, clockwise, red, blue, red,90
simulatedTreatmentCondition1,10, C11,2, decision,6,3,5,5,3,22062017,112036, halfRandom,2,2,4,1,4, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue, NA
simulatedTreatmentCondition1,10, C11,2, confirmation,6,3,5,5,3,22062017,112116, halfRandom,2,2,4,1,5, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,90
simulatedTreatmentCondition1,10, C11,2, decision,6,6,8,6,4,22062017,112159, halfRandom,2,0,2,1,2, east, west, treatment, counterclockwise, clockwise, clockwise, blue, red, red, NA
simulatedTreatmentCondition1,10, C11,2, confirmation,6,6,8,6,4,22062017,112229, halfRandom,2,0,2,1,3, east, west, treatment, counterclockwise, clockwise, clockwise, blue, red, red,95
simulatedTreatmentCondition1,10, C11,2, decision,6,1,3,7,5,22062017,112402, halfRandom,2,2,4,1,4, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red, NA
simulatedTreatmentCondition1,10, C11,2, confirmation,6,1,3,7,5,22062017,112439, halfRandom,2,2,4,1,5, west, east, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,60
simulatedTreatmentCondition1,10, C11,2, decision,6,5,7,8,6,22062017,112522, halfRandom,2,0,2,1,2, east, west, treatment, counterclockwise, clockwise, clockwise, blue, red, red, NA
simulatedTreatmentCondition1,10, C11,2, confirmation,6,5,7,8,6,22062017,112549, halfRandom,2,0,2,1,3, east, west, treatment, counterclockwise, clockwise, clockwise, blue, red, red,85
simulatedTreatmentCondition1,10, C11,3, decision,6,5,13,10,2,22062017,113207, halfRandom,4,4,8,2,8, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red, NA
simulatedTreatmentCondition1,10, C11,3, confirmation,6,5,13,10,2,22062017,113301, halfRandom,4,4,8,2,10, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red,90
simulatedTreatmentCondition1,10, C11,3, decision,6,3,11,11,3,22062017,113429, halfRandom,4,0,4,2,4, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue, NA
simulatedTreatmentCondition1,10, C11,3, confirmation,6,3,11,11,3,22062017,113530, halfRandom,4,0,4,2,6, west, east, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,90
simulatedTreatmentCondition1,10, C11,3, decision,6,4,12,12,4,22062017,113707, halfRandom,4,0,4,2,4, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red, NA
simulatedTreatmentCondition1,10, C11,3, confirmation,6,4,12,12,4,22062017,113801, halfRandom,4,0,4,2,6, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,90
simulatedTreatmentCondition1,10, C11,3, decision,6,2,10,13,5,22062017,114049, halfRandom,4,4,8,2,8, east, west, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue, NA
simulatedTreatmentCondition1,10, C11,3, confirmation,6,2,10,13,5,22062017,114157, halfRandom,4,4,8,2,10, east, west, treatment, clockwise, counterclockwise, counterclockwise, red, blue, blue,95
simulatedTreatmentCondition1,10, C11,3, decision,6,1,9,14,6,22062017,114708, halfRandom,4,8,12,2,12, east, west, control, counterclockwise, clockwise, counterclockwise, red, blue, red, NA
simulatedTreatmentCondition1,10, C11,3, confirmation,6,1,9,14,6,22062017,114757, halfRandom,4,8,12,2,14, east, west, control, counterclockwise, clockwise, counterclockwise, red, blue, red,90
simulatedControlCondition,9, C11,1, decision,2,1,1,1,1,22062017,102404, halfRandom,2,0,2,1,2, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red, NA
simulatedControlCondition,9, C11,1, confirmation,2,1,1,1,1,22062017,102440, halfRandom,2,0,2,1,3, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red,85
simulatedControlCondition,9, C11,1, decision,2,2,2,2,2,22062017,102535, halfRandom,2,0,2,1,2, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue, NA
simulatedControlCondition,9, C11,1, confirmation,2,2,2,2,2,22062017,102602, halfRandom,2,0,2,1,3, west, east, control, counterclockwise, clockwise, counterclockwise, blue, red, blue,50
simulatedControlCondition,9, C11,2, decision,6,4,6,3,1,22062017,102659, halfRandom,2,0,2,1,2, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red, NA
simulatedControlCondition,9, C11,2, confirmation,6,4,6,3,1,22062017,102732, halfRandom,2,0,2,1,3, west, east, control, clockwise, counterclockwise, clockwise, red, blue, red,100
simulatedControlCondition,9, C11,2, decision,6,6,8,4,2,22062017,102816, halfRandom,2,0,2,1,2, east, west, treatment, counterclockwise, clockwise, clockwise, red, blue, blue, NA
simulatedControlCondition,9, C11,2, confirmation,6,6,8,4,2,22062017,102841, halfRandom,2,0,2,1,3, east, west, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,100
simulatedControlCondition,9, C11,2, decision,6,2,4,5,3,22062017,102927, halfRandom,2,0,2,1,2, west, east, control, clockwise, counterclockwise, clockwise, blue, red, blue, NA
simulatedControlCondition,9, C11,2, confirmation,6,2,4,5,3,22062017,102959, halfRandom,2,0,2,1,3, west, east, control, clockwise, counterclockwise, clockwise, blue, red, blue,80
simulatedControlCondition,9, C11,2, decision,6,5,7,6,4,22062017,103041, halfRandom,2,0,2,1,2, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red, NA
simulatedControlCondition,9, C11,2, confirmation,6,5,7,6,4,22062017,103108, halfRandom,2,0,2,1,3, east, west, treatment, clockwise, counterclockwise, counterclockwise, blue, red, red,85
simulatedControlCondition,9, C11,2, decision,6,3,5,7,5,22062017,103152, halfRandom,2,0,2,1,2, west, east, control, clockwise, counterclockwise, clockwise, blue, red, blue, NA
simulatedControlCondition,9, C11,2, confirmation,6,3,5,7,5,22062017,103221, halfRandom,2,0,2,1,3, west, east, control, clockwise, counterclockwise, clockwise, blue, red, blue,70
simulatedControlCondition,9, C11,2, decision,6,1,3,8,6,22062017,103303, halfRandom,2,0,2,1,2, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red, NA
simulatedControlCondition,9, C11,2, confirmation,6,1,3,8,6,22062017,103331, halfRandom,2,0,2,1,3, west, east, control, counterclockwise, clockwise, counterclockwise, red, blue, red,85
simulatedControlCondition,9, C11,3, decision,6,2,10,10,2,22062017,103610, halfRandom,4,0,4,2,4, west, east, treatment, counterclockwise, clockwise, clockwise, red, blue, blue, NA
simulatedControlCondition,9, C11,3, confirmation,6,2,10,10,2,22062017,103656, halfRandom,4,0,4,2,6, west, east, treatment, counterclockwise, clockwise, clockwise, red, blue, blue,90
simulatedControlCondition,9, C11,3, decision,6,4,12,11,3,22062017,103822, halfRandom,4,0,4,2,4, west, east, treatment, counterclockwise, clockwise, clockwise, blue, red, red, NA
