EXPERIMENTALCONDITION,PARTICIPANTID,COMPUTERID,EXPERIMENT,DPS,BLOCKDP,DP,ABSORDER,RELORDER,DATE,TIME,NTRIAL,TYPETRIAL,LEARNINGMODE,RANDOMORIGIN,RANDOMDESTINATION,ROUTESHOWN,CONTROLROUTE_C,TREATMENTROUTE_T,DIRECTIONSHOWN,CONTROLCOLOR_C,TREATMENTCOLOR_T,COLORSHOWN,WAITING,TRAVEL,JOURNEY
simulatedTreatmentCondition1,62,B00,2,6,6,8,6,4,18072017,164510,2,learning,halfRandom,east,west,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,2,8,10
simulatedTreatmentCondition1,62,B00,2,6,6,8,6,4,18072017,164532,3,consequence,halfRandom,east,west,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,2,8,10
simulatedTreatmentCondition1,62,B00,2,6,5,7,7,5,18072017,164556,1,learning,halfRandom,east,west,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,2,8,10
simulatedTreatmentCondition1,62,B00,2,6,5,7,7,5,18072017,164613,2,learning,halfRandom,east,west,control,clockwise,counterclockwise,clockwise,red,blue,red,8,1,9
simulatedTreatmentCondition1,62,B00,2,6,5,7,7,5,18072017,164631,3,consequence,halfRandom,east,west,control,clockwise,counterclockwise,clockwise,red,blue,red,8,1,9
simulatedTreatmentCondition1,62,B00,2,6,2,4,8,6,18072017,164654,1,learning,halfRandom,west,east,treatment,counterclockwise,clockwise,clockwise,blue,red,red,9,1,10
simulatedTreatmentCondition1,62,B00,2,6,2,4,8,6,18072017,164712,2,learning,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,1,9,10
simulatedTreatmentCondition1,62,B00,2,6,2,4,8,6,18072017,164732,3,consequence,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,1,9,10
simulatedTreatmentCondition1,62,B00,3,6,6,14,9,1,18072017,165116,1,learning,halfRandom,west,east,control,clockwise,counterclockwise,clockwise,red,blue,red,8,6,14
simulatedTreatmentCondition1,62,B00,3,6,6,14,9,1,18072017,165131,2,learning,halfRandom,west,east,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,4,2,6
simulatedTreatmentCondition1,62,B00,3,6,6,14,9,1,18072017,165144,3,learning,halfRandom,west,east,control,clockwise,counterclockwise,clockwise,red,blue,red,0,6,6
simulatedTreatmentCondition1,62,B00,3,6,6,14,9,1,18072017,165207,4,learning,halfRandom,west,east,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,4,10,14
simulatedTreatmentCondition1,62,B00,3,6,6,14,9,1,18072017,165230,5,consequence,halfRandom,west,east,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,4,10,14
simulatedTreatmentCondition1,62,B00,3,6,6,14,9,1,18072017,165246,6,consequence,halfRandom,west,east,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,4,2,6
simulatedTreatmentCondition1,62,B00,3,6,5,13,10,2,18072017,165309,1,learning,halfRandom,east,west,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,4,6,10
simulatedTreatmentCondition1,62,B00,3,6,5,13,10,2,18072017,165324,2,learning,halfRandom,east,west,control,clockwise,counterclockwise,clockwise,blue,red,blue,4,2,6
simulatedTreatmentCondition1,62,B00,3,6,5,13,10,2,18072017,165341,3,learning,halfRandom,east,west,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,4,6,10
simulatedTreatmentCondition1,62,B00,3,6,5,13,10,2,18072017,165403,4,learning,halfRandom,east,west,control,clockwise,counterclockwise,clockwise,blue,red,blue,4,10,14
simulatedTreatmentCondition1,62,B00,3,6,5,13,10,2,18072017,165422,5,consequence,halfRandom,east,west,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,4,6,10
simulatedTreatmentCondition1,62,B00,3,6,5,13,10,2,18072017,165443,6,consequence,halfRandom,east,west,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,4,6,10
simulatedTreatmentCondition1,62,B00,3,6,4,12,11,3,18072017,165501,1,learning,halfRandom,east,west,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,0,6,6
simulatedTreatmentCondition1,62,B00,3,6,4,12,11,3,18072017,165518,2,learning,halfRandom,east,west,treatment,counterclockwise,clockwise,clockwise,blue,red,red,4,6,10
simulatedTreatmentCondition1,62,B00,3,6,4,12,11,3,18072017,165539,3,learning,halfRandom,east,west,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,8,6,14
simulatedTreatmentCondition1,62,B00,3,6,4,12,11,3,18072017,165558,4,learning,halfRandom,east,west,treatment,counterclockwise,clockwise,clockwise,blue,red,red,4,6,10
simulatedTreatmentCondition1,62,B00,3,6,4,12,11,3,18072017,165617,5,consequence,halfRandom,east,west,treatment,counterclockwise,clockwise,clockwise,blue,red,red,4,6,10
simulatedTreatmentCondition1,62,B00,3,6,4,12,11,3,18072017,165636,6,consequence,halfRandom,east,west,treatment,counterclockwise,clockwise,clockwise,blue,red,red,4,6,10
simulatedTreatmentCondition1,62,B00,3,6,1,9,12,4,18072017,165657,1,learning,halfRandom,west,east,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,4,6,10
simulatedTreatmentCondition1,62,B00,3,6,1,9,12,4,18072017,165717,2,learning,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,red,blue,red,6,6,12
simulatedTreatmentCondition1,62,B00,3,6,1,9,12,4,18072017,165734,3,learning,halfRandom,west,east,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,4,6,10
simulatedTreatmentCondition1,62,B00,3,6,1,9,12,4,18072017,165751,4,learning,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,red,blue,red,2,6,8
simulatedTreatmentCondition1,62,B00,3,6,1,9,12,4,18072017,165807,5,consequence,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,red,blue,red,2,6,8
simulatedTreatmentCondition1,62,B00,3,6,1,9,12,4,18072017,165827,6,consequence,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,red,blue,red,6,6,12
simulatedTreatmentCondition1,62,B00,3,6,2,10,13,5,18072017,165849,1,learning,halfRandom,west,east,treatment,counterclockwise,clockwise,clockwise,blue,red,red,4,6,10
simulatedTreatmentCondition1,62,B00,3,6,2,10,13,5,18072017,165908,2,learning,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,4,8,12
simulatedTreatmentCondition1,62,B00,3,6,2,10,13,5,18072017,165925,3,learning,halfRandom,west,east,treatment,counterclockwise,clockwise,clockwise,blue,red,red,4,6,10
simulatedTreatmentCondition1,62,B00,3,6,2,10,13,5,18072017,165942,4,learning,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,4,4,8
simulatedTreatmentCondition1,62,B00,3,6,2,10,13,5,18072017,170003,5,consequence,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,4,8,12
simulatedTreatmentCondition1,62,B00,3,6,2,10,13,5,18072017,170021,6,consequence,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,4,4,8
simulatedTreatmentCondition1,62,B00,3,6,3,11,14,6,18072017,170044,1,learning,halfRandom,east,west,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,4,4,8
simulatedTreatmentCondition1,62,B00,3,6,3,11,14,6,18072017,170105,2,learning,halfRandom,east,west,control,clockwise,counterclockwise,clockwise,red,blue,red,6,6,12
simulatedTreatmentCondition1,62,B00,3,6,3,11,14,6,18072017,170124,3,learning,halfRandom,east,west,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,4,8,12
simulatedTreatmentCondition1,62,B00,3,6,3,11,14,6,18072017,170141,4,learning,halfRandom,east,west,control,clockwise,counterclockwise,clockwise,red,blue,red,2,6,8
simulatedTreatmentCondition1,62,B00,3,6,3,11,14,6,18072017,170157,5,consequence,halfRandom,east,west,control,clockwise,counterclockwise,clockwise,red,blue,red,2,6,8
simulatedTreatmentCondition1,62,B00,3,6,3,11,14,6,18072017,170218,6,consequence,halfRandom,east,west,control,clockwise,counterclockwise,clockwise,red,blue,red,6,6,12
simulatedControlCondition,61,A00,0,1,1,None,None,None,18072017,162702,1,learning,halfRandom,east,west,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,5,5,10
simulatedControlCondition,61,A00,0,1,1,None,None,None,18072017,162721,2,learning,halfRandom,east,west,control,counterclockwise,clockwise,counterclockwise,red,blue,red,4,4,8
simulatedControlCondition,61,A00,1,2,2,2,1,1,18072017,162925,1,learning,halfRandom,east,west,control,counterclockwise,clockwise,counterclockwise,red,blue,red,6,4,10
simulatedControlCondition,61,A00,1,2,2,2,1,1,18072017,162946,2,learning,halfRandom,east,west,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,6,6,12
simulatedControlCondition,61,A00,1,2,2,2,1,1,18072017,163031,3,consequence,halfRandom,east,west,control,counterclockwise,clockwise,counterclockwise,red,blue,red,6,4,10
simulatedControlCondition,61,A00,1,2,1,1,2,2,18072017,163103,1,learning,halfRandom,east,west,control,clockwise,counterclockwise,clockwise,blue,red,blue,4,6,10
simulatedControlCondition,61,A00,1,2,1,1,2,2,18072017,163125,2,learning,halfRandom,east,west,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,6,6,12
simulatedControlCondition,61,A00,1,2,1,1,2,2,18072017,163156,3,consequence,halfRandom,east,west,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,6,6,12
simulatedControlCondition,61,A00,2,6,6,8,3,1,18072017,163243,1,learning,halfRandom,west,east,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,2,8,10
simulatedControlCondition,61,A00,2,6,6,8,3,1,18072017,163302,2,learning,halfRandom,west,east,control,clockwise,counterclockwise,clockwise,red,blue,red,7,2,9
simulatedControlCondition,61,A00,2,6,6,8,3,1,18072017,163325,3,consequence,halfRandom,west,east,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,2,8,10
simulatedControlCondition,61,A00,2,6,4,6,4,2,18072017,163351,1,learning,halfRandom,west,east,treatment,counterclockwise,clockwise,clockwise,blue,red,red,8,2,10
simulatedControlCondition,61,A00,2,6,4,6,4,2,18072017,163411,2,learning,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,3,8,11
simulatedControlCondition,61,A00,2,6,4,6,4,2,18072017,163436,3,consequence,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,3,8,11
simulatedControlCondition,61,A00,2,6,3,5,5,3,18072017,163504,1,learning,halfRandom,west,east,control,clockwise,counterclockwise,clockwise,red,blue,red,2,9,11
simulatedControlCondition,61,A00,2,6,3,5,5,3,18072017,163524,2,learning,halfRandom,west,east,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,8,2,10
simulatedControlCondition,61,A00,2,6,3,5,5,3,18072017,163545,3,consequence,halfRandom,west,east,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,8,2,10
simulatedControlCondition,61,A00,2,6,1,3,6,4,18072017,163606,1,learning,halfRandom,east,west,control,counterclockwise,clockwise,counterclockwise,red,blue,red,4,6,10
simulatedControlCondition,61,A00,2,6,1,3,6,4,18072017,163624,2,learning,halfRandom,east,west,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,6,4,10
simulatedControlCondition,61,A00,2,6,1,3,6,4,18072017,163644,3,consequence,halfRandom,east,west,control,counterclockwise,clockwise,counterclockwise,red,blue,red,4,6,10
simulatedControlCondition,61,A00,2,6,5,7,7,5,18072017,163705,1,learning,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,red,blue,red,8,1,9
simulatedControlCondition,61,A00,2,6,5,7,7,5,18072017,163724,2,learning,halfRandom,west,east,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,2,8,10
simulatedControlCondition,61,A00,2,6,5,7,7,5,18072017,163742,3,consequence,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,red,blue,red,8,1,9
simulatedControlCondition,61,A00,2,6,2,4,8,6,18072017,163803,1,learning,halfRandom,east,west,control,clockwise,counterclockwise,clockwise,red,blue,red,1,9,10
simulatedControlCondition,61,A00,2,6,2,4,8,6,18072017,163821,2,learning,halfRandom,east,west,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,9,1,10
simulatedControlCondition,61,A00,2,6,2,4,8,6,18072017,163840,3,consequence,halfRandom,east,west,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,9,1,10
simulatedControlCondition,61,A00,3,6,2,10,9,1,18072017,164207,1,learning,halfRandom,west,east,control,clockwise,counterclockwise,clockwise,blue,red,blue,4,8,12
simulatedControlCondition,61,A00,3,6,2,10,9,1,18072017,164224,2,learning,halfRandom,west,east,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,4,6,10
simulatedControlCondition,61,A00,3,6,2,10,9,1,18072017,164239,3,learning,halfRandom,west,east,control,clockwise,counterclockwise,clockwise,blue,red,blue,4,4,8
simulatedControlCondition,61,A00,3,6,2,10,9,1,18072017,164257,4,learning,halfRandom,west,east,treatment,clockwise,counterclockwise,counterclockwise,blue,red,red,4,6,10
simulatedControlCondition,61,A00,3,6,2,10,9,1,18072017,164318,5,consequence,halfRandom,west,east,control,clockwise,counterclockwise,clockwise,blue,red,blue,4,8,12
simulatedControlCondition,61,A00,3,6,2,10,9,1,18072017,164334,6,consequence,halfRandom,west,east,control,clockwise,counterclockwise,clockwise,blue,red,blue,4,4,8
simulatedControlCondition,61,A00,3,6,5,13,10,2,18072017,164353,1,learning,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,4,2,6
simulatedControlCondition,61,A00,3,6,5,13,10,2,18072017,164410,2,learning,halfRandom,west,east,treatment,counterclockwise,clockwise,clockwise,blue,red,red,4,6,10
simulatedControlCondition,61,A00,3,6,5,13,10,2,18072017,164431,3,learning,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,4,10,14
simulatedControlCondition,61,A00,3,6,5,13,10,2,18072017,164449,4,learning,halfRandom,west,east,treatment,counterclockwise,clockwise,clockwise,blue,red,red,4,6,10
simulatedControlCondition,61,A00,3,6,5,13,10,2,18072017,164508,5,consequence,halfRandom,west,east,treatment,counterclockwise,clockwise,clockwise,blue,red,red,4,6,10
simulatedControlCondition,61,A00,3,6,5,13,10,2,18072017,164526,6,consequence,halfRandom,west,east,treatment,counterclockwise,clockwise,clockwise,blue,red,red,4,6,10
simulatedControlCondition,61,A00,3,6,3,11,11,3,18072017,164549,1,learning,halfRandom,east,west,treatment,counterclockwise,clockwise,clockwise,blue,red,red,4,8,12
simulatedControlCondition,61,A00,3,6,3,11,11,3,18072017,164608,2,learning,halfRandom,east,west,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,6,6,12
simulatedControlCondition,61,A00,3,6,3,11,11,3,18072017,164623,3,learning,halfRandom,east,west,treatment,counterclockwise,clockwise,clockwise,blue,red,red,4,4,8
simulatedControlCondition,61,A00,3,6,3,11,11,3,18072017,164641,4,learning,halfRandom,east,west,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,2,6,8
simulatedControlCondition,61,A00,3,6,3,11,11,3,18072017,164702,5,consequence,halfRandom,east,west,treatment,counterclockwise,clockwise,clockwise,blue,red,red,4,8,12
simulatedControlCondition,61,A00,3,6,3,11,11,3,18072017,164719,6,consequence,halfRandom,east,west,treatment,counterclockwise,clockwise,clockwise,blue,red,red,4,4,8
simulatedControlCondition,61,A00,3,6,6,14,12,4,18072017,164734,1,learning,halfRandom,west,east,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,4,2,6
simulatedControlCondition,61,A00,3,6,6,14,12,4,18072017,164755,2,learning,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,red,blue,red,8,6,14
simulatedControlCondition,61,A00,3,6,6,14,12,4,18072017,164817,3,learning,halfRandom,west,east,treatment,counterclockwise,clockwise,clockwise,red,blue,blue,4,10,14
simulatedControlCondition,61,A00,3,6,6,14,12,4,18072017,164832,4,learning,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,red,blue,red,0,6,6
simulatedControlCondition,61,A00,3,6,6,14,12,4,18072017,164855,5,consequence,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,red,blue,red,8,6,14
simulatedControlCondition,61,A00,3,6,6,14,12,4,18072017,164910,6,consequence,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,red,blue,red,0,6,6
simulatedControlCondition,61,A00,3,6,4,12,13,5,18072017,164933,1,learning,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,8,6,14
simulatedControlCondition,61,A00,3,6,4,12,13,5,18072017,164951,2,learning,halfRandom,west,east,treatment,counterclockwise,clockwise,clockwise,blue,red,red,4,6,10
simulatedControlCondition,61,A00,3,6,4,12,13,5,18072017,165004,3,learning,halfRandom,west,east,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,0,6,6
simulatedControlCondition,61,A00,3,6,4,12,13,5,18072017,165022,4,learning,halfRandom,west,east,treatment,counterclockwise,clockwise,clockwise,blue,red,red,4,6,10
simulatedControlCondition,61,A00,3,6,4,12,13,5,18072017,165041,5,consequence,halfRandom,west,east,treatment,counterclockwise,clockwise,clockwise,blue,red,red,4,6,10
simulatedControlCondition,61,A00,3,6,4,12,13,5,18072017,165059,6,consequence,halfRandom,west,east,treatment,counterclockwise,clockwise,clockwise,blue,red,red,4,6,10
simulatedControlCondition,61,A00,3,6,1,9,14,6,18072017,165117,1,learning,halfRandom,east,west,control,clockwise,counterclockwise,clockwise,red,blue,red,2,6,8
simulatedControlCondition,61,A00,3,6,1,9,14,6,18072017,165135,2,learning,halfRandom,east,west,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,4,6,10
simulatedControlCondition,61,A00,3,6,1,9,14,6,18072017,165154,3,learning,halfRandom,east,west,control,clockwise,counterclockwise,clockwise,red,blue,red,6,6,12
simulatedControlCondition,61,A00,3,6,1,9,14,6,18072017,165212,4,learning,halfRandom,east,west,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,4,6,10
simulatedControlCondition,61,A00,3,6,1,9,14,6,18072017,165232,5,consequence,halfRandom,east,west,control,clockwise,counterclockwise,clockwise,red,blue,red,6,6,12
simulatedControlCondition,61,A00,3,6,1,9,14,6,18072017,165250,6,consequence,halfRandom,east,west,control,clockwise,counterclockwise,clockwise,red,blue,red,2,6,8
simulatedTreatmentCondition1,60,F00,0,1,1,None,None,None,18072017,150409,1,learning,halfRandom,east,west,treatment,clockwise,counterclockwise,counterclockwise,red,blue,blue,5,5,10
simulatedTreatmentCondition1,60,F00,0,1,1,None,None,None,18072017,150430,2,learning,halfRandom,east,west,control,clockwise,counterclockwise,clockwise,red,blue,red,4,4,8
simulatedTreatmentCondition1,60,F00,1,2,2,2,1,1,18072017,150616,1,learning,halfRandom,east,west,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,6,4,10
simulatedTreatmentCondition1,60,F00,1,2,2,2,1,1,18072017,150644,2,learning,halfRandom,east,west,treatment,counterclockwise,clockwise,clockwise,blue,red,red,6,6,12
simulatedTreatmentCondition1,60,F00,1,2,2,2,1,1,18072017,150719,3,consequence,halfRandom,east,west,control,counterclockwise,clockwise,counterclockwise,blue,red,blue,6,4,10
